SalesId,SalesPrice
6258997,25235.0
6259009,24720.0
6259010,8138.0
6259014,61028.0
6259015,25999.0
6259017,26930.0
6259024,27440.0
6259027,30515.0
6259030,26385.0
6259035,27560.0
6259036,25050.0
6259039,28205.0
6259046,24250.0
6259047,29150.0
6259054,24825.0
6259063,21290.0
6259064,21720.0
6259070,18600.0
6259071,18565.0
6259076,24417.0
6259079,21280.0
6259080,21720.0
6259082,21280.0
6259084,26907.5
6259086,21280.0
6259089,21110.0
6259090,27765.5
6259092,24777.0
6259094,21200.0
6259098,21290.0
6259104,21290.0
6259106,24627.0
6259108,21720.0
6259112,25670.5
6259122,25305.5
6259126,25730.0
6259128,25730.0
6259130,26621.5
6259133,24825.0
6259136,25235.0
6259146,25645.0
6259151,26105.0
6259159,21655.0
6259165,23725.0
6259166,27225.0
6259172,19490.0
6259174,26750.0
6259176,27740.0
6259178,24955.0
6259184,24020.0
6259193,11645.0
6259219,10293.0
6259220,11092.0
6259230,10545.0
6259238,11537.0
6259240,25747.5
6259247,22245.0
6259248,27270.0
6259251,22245.0
6259252,28310.0
6259253,20920.0
6259259,25090.0
6259260,25090.0
6259261,25090.0
6259262,25190.0
6259264,25190.0
6259265,25117.0
6259268,21810.0
6259269,28330.0
6259270,21950.0
6259274,21900.0
6259276,27005.0
6259281,26660.0
6259286,19392.0
6259287,25740.0
6259292,25520.0
6259293,25860.0
6259296,29380.0
6259312,28445.0
6259324,59723.0
6259328,27171.0
6259341,12949.0
6259349,37100.0
6259352,12353.0
6259356,12902.0
6259373,11350.0
6259377,11350.0
6259391,11120.0
6259392,30875.0
6259401,24850.0
6259402,24820.0
6259403,24190.0
6259405,70160.0
6259408,27680.0
6259413,25282.0
6259420,23740.0
6259421,25387.0
6259424,21375.0
6259425,25520.0
6259437,27305.0
6259443,18565.0
6259447,47965.0
6259448,47795.0
6259449,50501.0
6259454,50764.0
6259455,49289.0
6259456,47385.0
6259487,13359.0
6259488,12925.0
6259507,12347.0
6259510,12057.0
6259511,12057.0
6259516,11120.0
6259517,11390.0
6259519,11570.0
6259535,12375.0
6259536,11104.0
6259537,11792.0
6259540,11769.0
6259560,23323.0
6259561,25800.0
6259564,22070.0
6259581,59755.0
6259629,34146.0
6259641,13835.0
6259644,12645.0
6259652,13212.0
6259654,38775.0
6259676,44445.0
6259732,24080.0
6259739,11810.0
6259743,10926.0
6259745,15815.0
6259823,19080.0
6259826,20661.0
6259827,18741.0
6259830,21926.0
6259846,21690.0
6259848,19705.0
6259849,16750.0
6259850,18870.0
6259860,20060.5
6259882,21885.0
6259884,25900.0
6259892,21420.0
6259894,21295.0
6259897,28780.0
6259898,20520.0
6259917,12478.24
6259938,20835.0
6259946,20685.0
6259947,21365.0
6259948,20060.0
6259952,21831.0
6259954,21365.0
6259956,23195.0
6259957,23945.0
6259959,18865.0
6259960,21246.0
6259971,20062.0
6259978,21125.0
6259980,21125.0
6259982,26400.0
6259983,26400.0
6259984,12165.0
6259995,18820.0
6260084,18815.0
6260087,12606.0
6260093,13064.0
6260175,29655.0
6260194,27015.0
6260195,27440.0
6260484,53060.0
6260518,25100.0
6260525,29801.0
6260527,29185.0
6260532,27525.0
6260533,26815.0
6260546,28715.0
6260551,26615.0
6260553,29530.0
6260555,27620.0
6260695,18755.0
6260699,20022.0
6260703,14995.0
6260704,18025.0
6260705,18285.0
6260706,20227.0
6260709,19200.0
6260732,29585.0
6260733,31385.0
6260739,33095.0
6260742,30730.0
6260744,36240.0
6260747,29585.0
6260755,29495.0
6260757,27770.0
6260758,30187.0
6260760,35645.0
6260763,38210.0
6260767,24710.0
6260780,33485.0
6260786,25250.0
6260790,32680.0
6260792,30795.0
6260794,34175.0
6260808,18503.0
6260809,16115.0
6260820,17660.0
6260874,15893.0
6260877,15202.0
6260879,16836.0
6260887,22220.0
6260906,33965.0
6260921,41300.0
6260925,28175.0
6260947,35020.0
6260951,15055.0
6260955,13570.0
6260960,15630.0
6260965,12798.0
6260970,17140.0
6260976,19015.0
6260980,13755.0
6260981,17950.0
6260984,15660.0
6260998,18285.0
6260999,12758.0
6261005,15844.0
6261012,15340.0
6261013,18691.0
6261014,18691.0
6261016,19265.0
6261021,18350.0
6261023,19750.0
6261026,17970.0
6261041,16025.0
6261042,16070.0
6261057,24195.0
6261063,16555.0
6261065,19725.0
6261069,18815.0
6261071,16725.0
6261073,16520.0
6261090,34560.0
6261091,33415.0
6261101,36250.0
6261102,31817.0
6261131,22845.0
6261133,21705.0
6261298,30355.0
6261301,34465.0
6261302,32505.0
6261310,32720.0
6261313,30485.0
6261317,31175.0
6261321,30325.0
6261323,29650.0
6261326,30940.0
6261327,30305.0
6261356,15492.0
6261462,12194.0
6261463,20325.0
6261467,14242.0
6261477,15374.0
6261495,15122.0
6261497,13767.0
6261560,14229.0
6261561,14919.0
6261566,13900.0
6261567,14195.0
6261575,13306.0
6261580,14812.0
6261584,18020.0
6261595,17310.0
6261597,18860.0
6261599,17310.0
6261608,15170.0
6261641,18630.0
6261650,29547.0
6261655,23170.0
6261658,19249.0
6261660,22365.0
6261789,28545.0
6261800,46695.0
6261802,37327.0
6261823,32480.0
6261845,19175.0
6261855,18615.0
6261856,17760.0
6261904,16166.5
6261952,27020.0
6261964,31735.0
6261968,31400.0
6261975,34430.0
6261988,34755.0
6261990,33790.0
6261999,36880.0
6262032,29505.0
6262035,35280.0
6262038,32765.0
6262042,34250.0
6262046,34350.0
6262048,33285.0
6262082,37090.0
6262095,40800.0
6262096,22735.0
6262114,44770.0
6262123,22800.0
6262129,25100.0
6262136,27467.0
6262153,18398.0
6262188,24711.0
6262190,28387.0
6262193,26557.0
6262226,20622.0
6262228,14838.0
6262236,22457.0
6262240,24182.0
6262242,22800.0
6262246,23165.0
6262265,27010.0
6262267,29840.0
6262271,36165.0
6262276,20700.0
6262314,20320.0
6262319,17072.0
6262323,18782.0
6262332,17442.0
6262343,41070.0
6262348,60895.0
6262355,34622.0
6262367,58513.0
6262375,56218.0
6262382,50956.02
6262393,64978.0
6262396,35250.0
6262399,56362.0
6262401,72700.0
6262410,38500.0
6262430,76260.0
6262436,77140.0
6262516,32956.0
6262517,28916.0
6262571,16429.0
6262588,30055.0
6262612,16655.0
6262617,18665.0
6262618,17106.0
6262620,23885.0
6262646,24040.0
6262648,22429.5
6262661,32495.0
6262676,29150.0
6262688,24380.0
6262783,21754.5
6262812,28305.0
6262825,29475.0
6262833,26315.0
6262836,26860.0
6262840,22959.0
6262841,28925.0
6262842,29265.0
6262891,22495.0
6262897,22807.0
6262898,21525.0
6262907,21542.0
6262913,24325.0
6262938,34320.0
6262947,34050.0
6262953,42920.0
6262955,39260.0
6262972,29850.0
6262976,34845.0
6263001,25040.0
6263012,22570.0
6263039,35420.0
6263044,36370.0
6263050,38570.0
6263054,37800.0
6263062,38395.0
6263070,40620.0
6263076,44590.0
6263081,41230.0
6263122,28282.0
6263133,29070.0
6263134,29294.0
6263135,29820.0
6263144,27035.0
6263145,27035.0
6263151,30915.0
6263156,26675.0
6263160,29820.0
6263173,19125.0
6263174,27870.0
6263231,36080.0
6263232,39710.0
6263234,40610.0
6263311,39200.0
6263314,36825.0
6263320,35560.0
6263323,38960.0
6263345,16950.0
6263388,29870.0
6263396,30395.0
6263404,29710.0
6263405,43565.28
6263406,45155.28
6263410,38750.0
6263411,42250.0
6263416,30945.0
6263450,27440.0
6263467,29841.0
6263471,31200.0
6263474,37250.0
6263475,51242.0
6263478,31087.0
6263486,45310.0
6263487,38810.0
6263496,21507.0
6263503,25520.0
6263534,23970.0
6263537,24110.0
6263544,27202.0
6263612,15440.0
6263615,17010.0
6263616,13750.0
6263618,14710.0
6263620,14977.0
6263623,14375.0
6263628,14815.0
6263633,14525.0
6263634,14395.0
6263635,14312.0
6263640,16080.0
6263650,16350.0
6263667,15698.46
6263671,25600.0
6263675,23705.0
6263676,29980.0
6263698,17805.0
6263707,14634.0
6263781,33010.0
6263796,23845.0
6263799,23640.0
6263815,21246.0
6263821,25490.0
6263824,27326.0
6263825,23945.0
6263826,24766.0
6263828,24701.0
6263835,28736.0
6263836,27055.0
6263839,34135.0
6263840,27640.0
6263941,23595.0
6263948,21355.0
6263949,22746.0
6263951,22185.0
6263953,24396.0
6263987,27005.0
6263998,16035.0
6264008,17535.0
6264010,16650.0
6264012,19060.0
6264023,38650.0
6264026,35150.0
6264031,38270.0
6264032,37715.0
6264057,23195.0
6264064,32155.0
6264068,24205.0
6264101,24375.0
6264103,26315.0
6264106,36760.0
6264128,18717.0
6264137,30100.0
6264157,35240.0
6264166,29100.0
6264168,35735.0
6264179,31270.0
6264182,36860.0
6264192,29640.0
6264193,29768.0
6264202,37900.0
6264217,48770.0
6264220,39710.0
6264264,24960.0
6264285,20912.0
6264287,23244.0
6264288,28316.0
6264313,19867.0
6264322,19133.0
6264326,21585.0
6264329,19130.0
6264337,25852.0
6264339,25141.0
6264340,21260.0
6264346,9216.0
6264348,10453.0
6264350,9396.0
6264359,7155.0
6264378,34845.0
6264382,37175.0
6264387,40980.0
6264388,40770.0
6264393,23190.0
6264398,22435.0
6264416,29025.0
6264492,33835.0
6264502,34790.0
6264506,33360.0
6264509,34513.0
6264510,27874.5
6264511,27852.0
6264516,34115.0
6264520,34155.0
6264521,35965.0
6264524,23206.0
6264574,19646.0
6264578,25560.0
6264586,22630.0
6264588,26400.0
6264589,24070.0
6264591,20775.0
6264606,56460.0
6264610,54355.0
6264612,52000.0
6264615,57915.0
6264620,34692.0
6264623,56750.0
6264631,51218.0
6264639,55068.0
6264646,62952.0
6264649,56222.0
6264650,64078.0
6264657,62770.0
6264675,29775.0
6264676,29110.0
6264680,34380.0
6264681,34360.0
6264682,36155.0
6264685,37935.0
6264687,34905.0
6264693,39590.0
6264702,44300.0
6264706,36145.0
6264714,36405.0
6264717,8396.0
6264720,9450.0
6264722,9308.0
6264726,6943.0
6264727,8998.0
6264729,8396.0
6264730,9332.0
6264731,8551.0
6264738,10330.0
6264744,15595.0
6264746,19495.0
6264748,23250.0
6264749,18350.0
6264750,17556.0
6264751,17015.0
6264752,20250.5
6264757,57109.5
6264762,13078.0
6264763,16760.0
6264772,14810.0
6264773,17205.0
6264777,16465.0
6264786,18920.0
6264791,15445.0
6264796,17415.0
6264797,17167.0
6264799,18480.0
6264815,12284.0
6264825,14680.0
6264826,18690.0
6264829,16290.0
6264830,18620.0
6264836,19612.0
6264843,18530.0
6264845,17090.0
6264880,25935.0
6264881,28625.0
6264888,23990.0
6264894,30880.0
6264906,28555.0
6264922,25935.0
6264942,17941.0
6264946,15894.0
6264950,16947.0
6264981,28465.0
6264993,33325.0
6264994,26825.0
6265003,31300.0
6265013,30805.0
6265018,42760.0
6265037,15830.0
6265050,25610.0
6265072,20072.0
6265086,23635.0
6265092,23130.0
6265106,55840.0
6265111,62540.0
6265115,65410.0
6265147,30240.0
6265150,28334.24
6265172,13725.0
6265174,17355.0
6265177,18380.0
6265180,14660.0
6265181,14335.0
6265184,17440.0
6265185,16015.0
6265200,22830.0
6265218,17134.0
6265219,18238.0
6265275,34450.0
6265278,39890.0
6265280,31270.0
6265281,44610.28
6265292,16995.0
6265299,37350.0
6265305,35360.0
6265313,42040.0
6265323,9707.0
6265324,9647.0
6265325,9512.0
6265329,9124.0
6265336,9659.0
6265344,9375.0
6265345,10320.0
6265351,9643.0
6265354,10715.0
6265364,23899.0
6265366,21163.0
6265371,24688.0
6265465,17925.0
6265467,12227.0
6265472,16345.0
6265473,14782.0
6265494,35285.0
6265496,34605.0
6265515,36400.0
6265519,34395.0
6265521,36320.0
6265529,28940.0
6265531,35210.0
6265544,34280.0
6265546,40380.0
6265554,40650.0
6265561,36270.0
6265562,39810.0
6265567,36940.0
6265570,35200.0
6265572,36850.0
6265577,38250.0
6265582,42860.0
6265586,41540.0
6265647,27115.0
6265655,22590.0
6265658,26275.0
6265668,19996.0
6265671,48480.0
6265673,13485.0
6265675,12167.0
6265683,12515.0
6265685,11613.0
6265686,13998.0
6265687,13770.0
6265699,14506.0
6265703,16430.0
6265708,15685.0
6265716,13558.0
6265719,14830.0
6265720,14198.0
6265721,14597.0
6265726,19205.0
6265735,19270.0
6265740,34382.5
6265754,29425.0
6265759,32654.0
6265760,33264.0
6265770,39009.0
6265781,31135.0
6265790,28480.0
6265800,9552.0
6265802,9391.0
6265803,9455.0
6265812,9802.0
6265815,10075.0
6265818,9353.0
6265821,10282.0
6265832,10315.0
6265834,10100.0
6265849,18493.0
6265872,44685.0
6265914,23095.0
6265916,23585.0
6265919,28430.0
6265990,31355.0
6266000,14055.0
6266003,14920.0
6266005,15885.0
6266008,16795.0
6266009,16535.0
6266012,30365.0
6266013,28550.0
6266014,27840.0
6266022,27764.0
6266023,27785.0
6266032,27395.0
6266035,28675.0
6266051,15970.0
6266058,15845.0
6266061,17755.0
6266064,19350.0
6266077,14900.0
6266081,17255.0
6266082,13510.0
6266085,18732.0
6266086,17705.0
6266088,15735.0
6266094,18305.0
6266095,18220.0
6266181,30200.0
6266191,18940.0
6266195,21841.0
6266196,22028.0
6266203,21815.0
6266205,18988.0
6266207,20570.0
6266208,24790.0
6266213,23021.0
6266214,21060.0
6266219,20705.0
6266220,21926.0
6266231,27560.0
6266234,27780.0
6266235,28860.0
6266238,29078.0
6266241,36045.0
6266245,18653.0
6266254,38730.0
6266259,31055.0
6266260,39426.0
6266262,38326.0
6266267,38860.0
6266272,20840.0
6266276,19420.0
6266312,12992.0
6266321,14510.0
6266323,11835.0
6266332,14772.0
6266334,14576.0
6266350,29140.0
6266351,27690.0
6266352,31020.0
6266399,20020.0
6266402,28690.0
6266417,25950.0
6266436,30280.0
6266439,28185.0
6266440,30280.0
6266447,28850.0
6266459,29145.0
6266460,27155.0
6266462,28735.0
6266514,32235.0
6266524,25820.0
6266535,25505.0
6266543,28575.0
6266583,28250.0
6266720,33680.0
6266759,20520.0
6266774,21116.0
6266775,22386.0
6266777,24127.0
6266780,25589.0
6266821,31407.0
6266838,33120.0
6266843,29917.0
6266844,29445.0
6266848,33130.0
6266851,30780.0
6266853,31680.0
6266863,35355.0
6266865,32785.0
6266871,30909.0
6266881,34710.0
6266883,22062.0
6266884,21427.0
6266891,21130.0
6266938,33475.0
6266947,32435.0
6266948,30869.0
6266983,34415.0
6266986,38180.0
6266989,35220.0
6266994,35500.0
6266995,40545.0
6267000,38190.0
6267053,25590.0
6267056,26711.0
6267071,19647.0
6267081,21921.0
6267085,23170.0
6267090,39395.0
6267091,27650.0
6267098,38600.0
6267103,30050.0
6267106,31800.0
6267111,41205.28
6267115,37975.0
6267118,45480.0
6267120,40458.0
6267121,45480.0
6267124,40550.0
6267152,17265.0
6267165,15020.0
6267167,18315.0
6267171,17150.0
6267172,14450.0
6267175,15485.0
6267209,9257.0
6267219,14995.0
6267252,15940.0
6267258,37050.0
6267259,39935.0
6267275,23250.0
6267276,28525.0
6267280,19384.0
6267282,17060.0
6267299,17403.0
6267301,23589.0
6267356,39005.0
6267364,36905.0
6267386,14860.0
6267404,15685.0
6267408,16375.0
6267410,16670.0
6267411,20195.0
6267416,18720.0
6267424,19209.0
6267427,20655.0
6267428,20655.0
6267429,19554.0
6267435,24610.0
6267445,27070.0
6267454,28977.0
6267456,26507.0
6267460,27990.0
6267474,27907.0
6267477,31360.0
6267481,30875.0
6267485,18710.0
6267487,28572.0
6267514,29185.0
6267515,32960.0
6267526,29200.0
6267527,29820.0
6267528,29820.0
6267531,21254.0
6267538,22194.0
6267542,22322.5
6267543,22942.0
6267546,23864.0
6267549,21895.0
6267551,21235.0
6267558,25220.0
6267563,23180.0
6267567,23610.0
6267580,22442.0
6267582,29925.0
6267585,31900.0
6267645,21387.0
6267656,20493.0
6267660,20702.0
6267666,34375.0
6267669,18050.0
6267708,19521.0
6267720,20910.0
6267721,21730.0
6267726,22041.0
6267731,24691.0
6267733,23300.0
6267736,24745.0
6267745,25227.0
6267746,24367.0
6267748,22855.0
6267753,21976.0
6267761,26890.0
6267768,20000.0
6267769,29665.0
6267787,29502.0
6267805,29910.0
6267817,28175.0
6267818,36860.0
6267822,32410.0
6267830,45166.0
6267835,29400.0
6267853,35906.0
6267875,47395.0
6267882,37580.0
6267898,47300.0
6267900,44510.0
6267901,43090.0
6267902,49308.0
6267904,39636.0
6267907,44720.0
6267910,41735.0
6267913,40776.0
6267920,20863.0
6267922,29150.0
6267931,15919.5
6267938,15315.0
6267951,26310.0
6267952,26310.0
6267956,26250.0
6267969,35685.0
6267976,22120.0
6267977,21790.0
6267978,21790.0
6267980,19715.0
6267982,20810.0
6267986,20815.0
6268008,26950.0
6268013,25685.0
6268016,21355.0
6268022,25430.0
6268031,21516.0
6268036,23025.0
6268046,23665.0
6268068,17115.0
6268076,19344.0
6268088,25729.0
6268093,20245.0
6268094,18260.0
6268100,25535.0
6268104,24096.0
6268109,25730.0
6268121,27315.0
6268122,26150.0
6268128,26475.0
6268131,32545.0
6268147,27245.0
6268149,22631.0
6268156,24555.5
6268165,25325.0
6268166,21751.0
6268171,24805.0
6268185,16152.0
6268186,16172.0
6268235,15470.0
6268237,14963.24
6268238,18794.0
6268247,24040.0
6268252,28015.0
6268256,26240.0
6268288,12782.0
6268292,12938.0
6268299,15840.0
6268305,12720.0
6268308,13482.0
6268326,37195.0
6268327,53920.0
6268334,40779.0
6268340,29364.5
6268343,43815.0
6268349,36570.0
6268350,37180.0
6268358,21140.0
6268360,24285.0
6268372,22425.0
6268373,24085.0
6268378,20108.5
6268387,19802.0
6268389,21075.0
6268396,23350.0
6268399,31375.0
6268417,26219.0
6268421,16465.0
6268422,15655.0
6268447,26440.0
6268489,29875.0
6268490,30645.0
6268497,25729.0
6268498,25685.0
6268523,34030.0
6268525,42190.0
6268573,21875.0
6268576,23834.0
6268580,27500.0
6268581,22969.0
6268584,25444.0
6268586,25534.0
6268604,22419.0
6268607,18926.0
6268608,19937.0
6268616,43870.0
6268647,68900.0
6268655,67080.0
6268663,65480.0
6268722,43650.0
6268723,35132.0
6268751,39732.0
6268752,39275.0
6268780,47330.0
6268783,43130.0
6268787,47570.0
6268793,44570.0
6268806,13934.0
6268812,15130.0
6268845,26975.0
6268846,32840.0
6268868,14600.0
6268884,14120.0
6268885,16824.0
6268917,16787.0
6268922,17915.0
6268923,18280.0
6268930,16634.0
6268931,15821.0
6268983,16107.0
6269075,15231.0
6269253,16180.0
6269260,15337.0
6269262,18520.0
6269270,20680.0
6269285,24351.0
6269290,30526.0
6269312,19865.0
6269319,15297.0
6269355,17593.0
6269356,12610.0
6269366,17593.0
6269383,22555.0
6269389,23149.0
6269396,21445.0
6269413,24084.0
6269436,30785.0
6269444,27900.0
6269445,30895.0
6269446,32430.0
6269517,28470.0
6269518,28625.0
6269522,27285.0
6269524,29540.0
6269526,43285.0
6269528,38928.0
6269533,38169.0
6269540,33990.0
6269541,34497.0
6269543,32235.0
6269547,37430.0
6269549,37705.0
6269556,39965.0
6269580,42365.0
6269586,25690.0
6269588,23291.0
6269591,23234.0
6269595,25810.0
6269596,33920.0
6269631,26325.0
6269636,27864.0
6269637,27819.0
6269662,27536.5
6269670,34255.0
6269675,35375.0
6269679,36485.0
6269686,26645.0
6269690,27746.0
6269692,25237.0
6269694,25430.0
6269696,25605.0
6269699,29430.0
6269702,30280.0
6269804,25610.0
6269819,14375.0
6269822,17975.0
6269823,17647.0
6269825,16295.0
6269829,15872.0
6269832,15749.0
6269836,15890.0
6269843,15048.0
6269848,16499.0
6269852,21421.0
6269853,21118.0
6269860,20356.0
6269898,15145.0
6269916,30597.0
6269927,30335.0
6269929,27850.0
6269941,39985.0
6269969,12725.0
6269972,15620.0
6269976,15522.0
6269984,12595.0
6269988,15740.0
6269990,16095.0
6269991,15360.0
6269992,16365.0
6269997,16175.0
6270006,13114.5
6270008,13540.0
6270009,13690.0
6270012,15575.0
6270013,14455.0
6270014,13849.0
6270057,32455.0
6270068,31505.0
6270096,38509.0
6270104,33040.0
6270152,33240.0
6270178,16080.0
6270182,17365.0
6270189,14600.0
6270190,14920.0
6270208,16620.0
6270209,14145.0
6270222,16295.0
6270230,25416.0
6270237,27415.5
6270243,14725.0
6270244,19810.0
6270245,27270.0
6270246,28500.0
6270276,32800.0
6270280,19165.0
6270364,26240.0
6270365,23860.0
6270372,27105.0
6270374,26345.0
6270382,19495.0
6270385,30455.0
6270391,29025.0
6270465,25460.0
6270468,23181.0
6270473,29090.0
6270475,21965.0
6270499,25050.0
6270500,17805.0
6270502,20355.0
6270518,24696.0
6270519,16575.0
6270522,21570.0
6270525,24455.0
6270530,31585.0
6270533,22425.0
6270555,17725.0
6270557,19195.0
6270558,17727.0
6270563,18433.0
6270585,13313.02
6270586,13944.0
6270591,13944.0
6270594,16429.0
6270617,20955.0
6270627,35490.0
6270635,41270.0
6270636,39725.0
6270640,43340.0
6270641,47720.0
6270647,49600.0
6270670,15974.0
6270702,22930.0
6270704,25230.0
6270709,25320.0
6270710,27745.0
6270729,29605.0
6270730,29235.0
6270732,29255.0
6270745,26885.0
6270747,29295.0
6270755,27800.0
6270758,29985.0
6270840,30710.0
6270852,35915.0
6270868,16385.0
6270882,19801.0
6270902,17969.0
6270913,19932.0
6270918,19199.0
6270941,42865.0
6271028,24800.0
6271029,27015.0
6271031,28900.0
6271035,31675.0
6271052,17230.0
6271054,33950.0
6271056,17012.0
6271062,20160.0
6271064,18959.0
6271099,25200.0
6271101,37510.0
6271108,31635.0
6271109,35823.0
6271113,32720.0
6271131,36575.0
6271134,27102.0
6271142,26550.0
6271144,27615.0
6271145,28042.0
6271160,28380.0
6271167,30280.0
6271169,28530.0
6271180,27770.0
6271185,21445.0
6271186,21335.0
6271192,34650.0
6271240,18355.0
6271275,33600.0
6271276,35460.0
6271288,36690.0
6271301,22765.0
6271302,22692.0
6271328,25230.0
6271334,30115.0
6271338,26790.0
6271341,25019.0
6271349,28162.0
6271350,27690.0
6271353,37170.0
6271377,28017.0
6271407,34970.0
6271414,31940.0
6271422,34750.0
6271424,34890.0
6271428,32435.0
6271443,31055.0
6271447,32725.0
6271486,62340.0
6271500,69949.0
6271530,21037.0
6271532,30885.0
6271639,35285.0
6271641,33480.0
6271657,14036.0
6271658,18040.0
6271680,40585.0
6271688,49030.0
6271696,49040.0
6271806,53050.0
6271843,48140.0
6271845,48310.0
6271852,46330.0
6271855,46270.0
6271861,43210.0
6271877,53890.0
6271881,52055.0
6271883,47760.0
6271922,53045.0
6271930,28122.0
6271939,42340.0
6271965,49965.0
6271968,52420.0
6271989,43150.0
6272024,13180.0
6272038,16408.0
6272115,43008.0
6272125,50335.28
6272128,51670.0
6272138,54210.0
6272149,55990.0
6272153,59100.0
6272156,51387.78
6272205,41650.0
6272206,41390.0
6272216,44200.0
6272222,39036.0
6272227,47630.0
6272254,53690.0
6272263,52990.0
6272264,51930.0
6272269,53670.0
6272272,59730.0
6272276,55410.0
6272289,42350.0
6272293,48550.0
6272296,43590.0
6272302,42500.0
6272329,56660.0
6272333,18197.0
6272334,19817.0
6272348,54760.0
6272349,54120.0
6272363,61925.0
6272374,58160.0
6272376,65390.0
6272386,52310.0
6272390,44660.0
6272412,36150.0
6272439,53738.0
6272447,48870.0
6272460,53420.0
6272470,47335.0
6272492,55242.5
6272494,55887.78
6272504,61970.0
6272511,61750.0
6272524,59327.5
6272540,63960.0
6272541,57815.0
6272542,58110.0
6272555,74508.0
6272559,74648.0
6272567,71270.0
6272568,69678.0
6272574,66114.0
6272578,74848.0
6272579,72078.0
6272580,73908.0
6272583,35970.0
6272584,37550.0
6272593,39720.0
6272595,38225.0
6272598,32232.0
6272600,39805.0
6272605,37175.0
6272606,38570.0
6272609,37380.0
6272610,40200.0
6272611,40730.0
6272617,41100.0
6272618,39935.0
6272662,19140.0
6272675,58320.0
6272690,60680.0
6272697,64540.0
6272758,57390.0
6272780,86580.0
6272781,87710.0
6272938,51480.0
6272946,49460.0
6272957,51850.0
6272961,55000.0
6272980,53980.0
6273001,47825.0
6273055,53270.0
6273159,45670.0
6273160,49850.0
6273164,53610.0
6273165,53990.0
6273166,55200.0
6273168,51510.0
6273170,51700.0
6273184,55700.0
6273185,54160.0
6273191,50880.0
6273194,41035.0
6273486,32186.0
6273507,49380.0
6273620,48500.0
6273621,47640.0
6273622,51050.0
6273625,49300.0
6273626,48650.0
6273627,49625.0
6273630,51510.0
6273641,22903.0
6273738,22375.0
6273798,15105.0
6273801,15105.0
6273804,15105.0
6273805,15105.0
6273806,15400.0
6273807,14860.0
6273812,40390.0
6273814,40830.0
6273820,46515.0
6273836,44575.0
6273849,46545.0
6273857,48580.0
6273862,21530.0
6273863,17880.0
6273867,20069.0
6273879,21245.0
6273882,16545.0
6273883,20060.0
6273886,21750.0
6273888,21750.0
6273891,19755.0
6273892,21960.0
6273915,19810.0
6273925,20937.0
6273936,24320.0
6273944,23605.0
6273999,14985.0
6274012,21050.0
6274014,17980.0
6274015,21090.0
6274028,16010.0
6274032,22030.0
6274034,18530.0
6274047,21412.0
6274048,20330.0
6274051,21099.0
6274055,22600.0
6274058,21920.0
6274059,20970.0
6274069,22865.0
6274070,22565.0
6274091,23900.0
6274103,23577.0
6274110,23112.0
6274111,24725.0
6274129,21165.0
6274130,21165.0
6274138,22620.0
6274139,17010.0
6274141,23630.0
6274149,25020.0
6274189,22077.0
6274192,23632.0
6274207,26052.0
6274218,27770.0
6274239,21200.0
6274245,20825.0
6274247,19315.0
6274250,21290.0
6274252,22120.0
6274253,22220.0
6274256,22290.0
6274258,20185.0
6274259,21480.0
6274263,23540.0
6274266,23110.0
6274286,25320.0
6274289,24910.0
6274290,23099.0
6274323,19120.0
6274324,23914.0
6274363,10339.0
6274365,11402.0
6274367,11357.0
6274381,11341.0
6274388,11751.0
6274394,24170.0
6274406,25360.0
6274447,33340.0
6274463,39217.5
6274471,36655.0
6274571,9575.0
6274581,65003.0
6274590,60188.0
6274597,43260.0
6274600,43940.0
6274613,49005.0
6274623,53490.0
6274632,32495.0
6274645,38970.0
6274646,37380.0
6274662,47780.0
6274671,44600.0
6274684,38956.0
6274688,85160.0
6274689,76958.0
6274699,47160.0
6274704,72450.0
6274718,74733.0
6274724,78058.0
6274725,78888.0
6274731,78458.0
6274736,53075.0
6274751,57740.0
6274752,57610.0
6274780,8413.0
6274783,10483.0
6274848,31875.0
6274849,53295.28
6274850,49970.0
6274858,24625.0
6274864,16914.0
6274872,34085.0
6274878,35610.0
6274880,35330.0
6274881,28785.0
6274886,31630.0
6274887,32882.0
6274901,33180.0
6274905,26592.0
6274906,32985.0
6274912,30595.0
6274915,30355.0
6274922,34835.0
6274924,33925.0
6274925,37295.0
6274926,34225.0
6274927,34660.0
6274931,25275.0
6274940,36585.0
6274944,40820.0
6274948,35755.0
6274961,36165.0
6274971,35760.0
6274972,37940.0
6275000,9825.0
6275036,11468.0
6275190,46950.0
6275191,44275.0
6275202,47580.0
6275204,31417.0
6275205,46129.0
6275206,30672.0
6275212,48080.0
6275213,50254.0
6275215,45540.0
6275217,49580.0
6275224,52654.0
6275228,52975.0
6275231,52030.0
6275232,55850.0
6275237,62045.0
6275239,55670.0
6275241,57870.0
6275249,21327.0
6275258,10693.0
6275266,53595.0
6275278,58570.0
6275292,52725.0
6275294,52725.0
6275299,47170.0
6275395,23145.0
6275396,24710.0
6275454,51785.0
6275470,16465.0
6275482,30892.0
6275487,32621.5
6275488,36022.0
6275495,32637.0
6275499,35450.0
6275507,34415.0
6275517,38517.0
6275518,38375.0
6275519,34055.0
6275527,33162.0
6275550,34740.0
6275558,21195.0
6275565,21690.0
6275581,22715.0
6275589,22415.0
6275599,67875.0
6275600,68110.0
6275613,66495.0
6275619,58020.0
6275623,58250.0
6275624,58425.0
6275627,54975.0
6275656,66490.0
6275669,47795.0
6275673,48265.0
6275678,49170.0
